Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
170854,223257309,21.3986,-1.2578,1.75765,-1,19.7452,1.54252,-1.27189,1,88.407
170854,222788568,39.8061,-0.952393,-1.29784,1,46.3158,-1.72237,1.76243,-1,92.2525
170854,222918112,4.45836,1.53236,0.694867,1,69.389,-0.833531,-1.5239,-1,60.8134
170854,223390960,18.3817,-1.3646,0.976042,1,12.3679,1.37116,-2.29659,-1,63.0195
170854,222674732,12.6656,0.235754,3.12894,1,30.8791,-2.44945,0.236429,-1,80.7388
170854,223093434,6.76631,-1.45839,1.14342,1,28.146,1.60008,1.39312,-1,60.7894
170854,223344394,23.5501,0.871985,1.02732,-1,31.4817,2.29516,-2.35941,1,68.5136
170854,222728367,39.7781,-0.330987,1.6778,-1,49.749,-0.697676,-1.36528,1,90.3636
170854,223022455,4.7481,1.89862,-1.18545,-1,22.3425,-2.113,2.62043,1,77.6445
170854,223314631,41.8701,0.47584,-1.24585,1,44.4628,-0.322847,1.63925,-1,92.6114
170854,223469087,11.5934,0.00714139,1.13473,1,38.9542,-2.18981,-2.52549,-1,69.9859
170854,222926233,21.9034,0.441327,-0.927194,1,17.8014,-2.36266,-1.49259,-1,76.1758
170854,223052899,20.9454,-1.3739,-1.62211,1,47.8611,-1.23359,1.67145,-1,63.2973
170854,223511691,35.1465,-0.0369432,-1.53968,1,9.51517,2.23086,2.47678,-1,60.773
170854,224418604,45.4206,-1.03211,2.62367,-1,43.3971,-1.22489,-0.517209,1,89.2075
170854,224554886,14.9639,-0.79273,-0.148329,-1,40.9941,1.77292,2.85838,1,96.1408
170854,224569198,36.7276,-0.59693,-0.262634,1,46.7861,0.180629,3.00026,-1,89.1091
170854,224073947,13.7198,-1.46865,-0.806908,-1,23.1659,1.76993,2.06184,1,93.4263
170854,223742171,27.2009,-0.124053,-1.32636,1,31.2054,-2.18691,1.76186,-1,92.0974
170854,223777715,49.0867,-0.62652,-1.38888,1,46.3688,-1.15761,1.82576,-1,98.7393
170854,223963533,23.7739,-0.750502,-0.788167,1,19.5814,1.91232,2.41522,-1,87.3835
170854,224330573,36.917,1.33179,0.912364,-1,26.9022,0.782724,-2.09732,1,65.2866
170854,224493885,47.1756,0.699224,-2.78663,1,42.0522,0.129095,0.547536,-1,92.3283
170854,223921665,52.651,-1.65622,1.16145,1,45.03,-1.764,-1.60167,-1,95.7889
170854,223981593,32.666,-1.65873,-2.53842,-1,24.2475,0.165258,-0.0935165,1,79.0625
170854,224368873,23.169,-0.899062,2.13758,1,15.7587,1.17654,-0.654361,-1,60.3454
170854,224445033,40.7697,1.56444,-1.87621,-1,64.5984,0.985154,1.85174,1,102.779
170854,223860944,37.2879,1.04363,-0.612475,-1,72.9444,2.10177,2.38242,1,119.003
170854,224166584,29.8985,-0.106029,-1.28753,-1,69.3374,0.724153,3.05921,1,84.5069
170854,224335599,12.0365,1.28793,-0.620168,1,23.8771,-2.3467,3.1275,-1,106.625
170854,223708404,44.8939,-1.74382,-0.623777,-1,35.4873,-0.666019,2.61357,1,91.6242
170854,224008119,49.7283,-2.25003,-0.310084,1,45.0264,-2.03669,2.92589,-1,95.0722
170854,224422361,58.5877,-1.70457,-0.536966,-1,45.4822,-1.16199,-2.4969,1,90.3063
170854,224433690,39.2012,-1.97892,-0.478556,-1,26.0171,-0.999661,1.84333,1,67.0117
170854,225076174,27.8537,1.2859,-0.200812,-1,4.56304,-2.41579,-1.26983,1,70.9248
170854,225086045,44.7588,-1.41699,-1.58631,1,11.2198,1.54443,2.09329,-1,102.924
170854,225220445,35.2366,1.24029,-1.67224,1,8.66255,-2.29195,1.18659,-1,105.045
170854,225334484,44.7161,0.271191,0.29693,1,25.8632,-0.480472,2.82326,-1,69.9045
170854,225333780,11.7514,-1.71597,-1.68902,1,17.4786,1.98728,-2.99207,-1,90.7259
170854,224752944,23.5596,0.979388,-0.705033,1,15.0771,-2.23618,1.76944,-1,97.0736
170854,225033632,20.6186,-1.41317,-2.43347,-1,99.8635,-2.00668,0.623291,1,94.7008
170854,225314432,25.132,-0.0162968,2.15407,-1,29.6999,-2.33749,-2.31556,1,89.6463
170854,225584344,47.1513,-1.43442,3.06294,-1,22.2249,-0.241002,1.42968,1,62.4898
170854,225289570,33.827,1.33456,-0.325881,-1,52.4258,2.15709,1.89543,1,83.4491
170854,225164025,39.6914,0.622307,-0.832611,-1,17.3257,-2.21523,0.91587,1,109.657
170854,225291961,34.3282,-0.715455,-1.59871,-1,59.6888,-1.40667,2.38255,1,88.6167
170854,225465681,22.6261,-0.245196,-0.997196,1,42.3625,-1.161,1.90932,-1,68.1392
170854,225437812,8.19611,-1.20528,-0.434812,1,24.8185,2.27125,2.1725,-1,83.2847
170854,225508212,23.4844,-0.661151,0.79514,1,37.738,0.996264,-1.58269,-1,78.091
170854,224889926,21.363,-1.15312,1.59298,-1,5.373,2.36254,0.797057,1,60.8598
170854,224749299,39.6137,0.452521,1.87203,1,34.9034,-1.64815,-0.978055,-1,118.812
170854,225124295,25.4835,2.1863,-0.579673,-1,6.92757,-1.19567,2.00745,1,74.172
170854,225152293,34.0463,1.21504,0.927611,1,29.6292,1.67551,-1.83798,-1,64.1234
170854,225488701,42.4632,-0.294675,2.19985,1,48.3556,-0.059475,-0.721676,-1,90.7105
170854,224759991,22.7591,0.450827,0.840844,-1,39.6388,1.91114,-2.73954,1,75.6878
170854,225066503,10.065,-0.334823,2.23393,-1,28.6965,2.13697,-0.512191,1,63.0733
170854,225316047,17.2802,-0.993224,-2.5066,-1,41.4174,1.1237,-0.952515,1,77.5018
170854,224617251,25.5496,-1.10509,2.0678,1,18.7508,1.43642,-1.75455,-1,82.8614
170854,224740195,28.3699,-0.84655,1.30599,1,41.8141,-1.3733,-1.78068,-1,71.2621
170854,224775707,16.7676,2.52177,0.806497,-1,20.5384,0.201478,-2.82837,1,64.388
170854,224834131,26.624,-0.550815,-0.989085,-1,28.5852,1.39798,2.48207,1,83.014
170854,225172243,14.801,-1.42488,0.722729,1,11.765,2.19378,-2.93633,-1,82.4644
170854,226415566,54.6291,-1.2516,-2.12004,-1,38.2392,-2.13689,2.20813,1,86.5504
170854,226457591,56.1121,1.05324,0.354539,-1,37.5702,0.994742,-2.52507,1,91.082
170854,226597527,41.007,0.630844,-2.19488,1,44.698,0.264951,0.928667,-1,87.059
170854,225833970,12.8917,-2.02344,0.310836,-1,30.5947,0.249912,3.08422,1,67.8756
170854,226244354,46.3601,-0.521504,-1.0695,1,46.4756,-0.33005,2.10851,-1,93.246
170854,226258930,28.4345,-2.08363,-0.461786,-1,26.5459,-1.18558,2.95274,1,60.1181
170854,226593744,15.1858,-0.570576,1.06451,-1,29.511,1.87165,-2.26625,1,77.9252
170854,225702160,15.7774,-1.99301,2.32377,-1,18.9836,1.42262,-0.596843,1,98.5404
170854,225727669,30.8866,0.343808,0.495578,-1,40.6483,2.04413,-2.63842,1,98.0556
170854,226403358,16.3946,1.58267,2.03582,1,9.34956,-2.07321,-0.683874,-1,78.841
170854,226468206,21.8934,-1.73502,-0.0223197,1,7.2028,2.37031,3.09206,-1,99.4182
170854,226597494,15.7821,-1.28494,1.3518,1,62.2856,-2.25946,-1.76786,-1,70.2945
170854,225728228,9.3893,0.523537,-1.56151,1,81.7007,-2.29065,1.42831,-1,119.824
170854,225944100,49.385,0.192926,1.62651,-1,42.9651,0.0745526,-1.85572,1,90.9574
170854,226072364,50.149,-1.32247,1.35928,1,6.66537,1.9466,-1.45758,-1,97.1235
170854,225866574,8.46217,-0.861044,2.84778,-1,36.4709,1.76321,-0.26927,1,69.9761
170854,226244958,48.6001,-0.914689,0.0205938,1,32.5604,0.196409,-2.91726,-1,91.8004
170854,226093383,21.9298,0.683393,-1.02176,-1,25.5286,-1.91896,1.64239,1,92.6887
170854,226959550,11.9583,0.339421,0.604726,1,34.3272,-1.95939,-1.99497,-1,69.5274
170854,227481846,14.4738,0.713044,-1.22276,-1,37.183,-2.48149,2.52101,1,118.49
170854,226695626,18.3148,1.32173,2.18121,-1,21.1483,-1.66892,-1.14155,1,92.1342
170854,227036866,10.3708,0.980108,-0.567344,-1,33.0883,-2.0773,3.12234,1,88.8907
170854,226853461,41.968,-0.122536,0.443584,-1,42.0566,0.393193,-2.51304,1,86.4862
170854,226849655,28.74,0.450374,1.99982,-1,19.3115,1.99068,-1.66824,1,60.567
170854,227061596,21.6172,1.2699,-3.04883,-1,18.7142,-1.21868,0.0298159,1,75.588
170854,227093532,10.0704,0.14164,0.436135,1,69.4497,-1.19957,2.78131,-1,61.9294
170854,227216588,28.7475,1.80853,2.00986,-1,32.1661,0.169055,-0.913988,1,82.1561
170854,226924113,37.1652,-1.74333,2.60436,1,32.8108,-1.34565,-0.543903,-1,71.2252
170854,227332417,16.4631,0.0607659,-1.33583,-1,24.8639,2.24009,1.73657,1,66.9455
170854,227427327,31.9269,-0.257416,-1.62396,1,34.3226,-1.98459,1.45618,-1,92.4446
170854,227383030,31.8284,0.0405002,1.56603,1,13.9508,-1.97867,-1.61596,-1,65.5038
170854,226716657,40.2075,-1.05416,-0.383212,1,39.1851,-2.07078,2.30864,-1,88.1038
170854,226829397,15.0467,-0.941553,-0.803377,1,35.0407,1.88083,-2.39778,-1,94.461
170854,226871187,18.5609,-0.445925,-1.33672,-1,17.7802,2.14198,2.01163,1,71.1382
170854,226975651,10.1498,0.848329,1.30712,1,27.7465,-2.44362,0.311493,-1,85.3133
170854,227157875,55.1037,0.68058,-1.34121,1,42.261,0.608261,1.32084,-1,93.8178
170854,227010420,31.639,1.01258,1.3784,-1,37.8012,0.363354,-2.14187,1,71.67
170854,227376748,16.0334,-1.02366,0.456507,1,27.489,1.0222,3.05311,-1,64.9634
170854,228633797,9.07787,1.73625,-2.10569,-1,23.5014,-2.45992,-1.11255,1,118.08
170854,227630842,51.0594,2.10791,1.87625,1,45.9545,1.83522,-0.551303,-1,91.7325
170854,227946802,56.766,-0.954387,0.48379,-1,36.5422,-1.1565,-2.06358,1,87.5858
170854,228320946,46.3891,-1.02378,-2.66924,-1,37.8437,-1.00994,0.378246,1,83.7075
170854,228060746,28.198,-0.933003,-2.0457,-1,10.4812,2.35793,-2.33914,1,85.9416
170854,228343250,38.0017,0.196066,1.16483,1,17.8099,-2.2642,-1.0874,-1,93.9918
170854,228371998,14.5863,-0.43435,-2.00142,-1,26.5958,2.42134,0.816982,1,86.6185
170854,228603998,39.2968,-0.0558315,0.145736,1,19.8104,-1.3325,-3.08034,-1,67.522
170854,228620566,28.6428,-0.0860119,-1.17972,-1,32.5833,1.45707,0.752427,1,72.2921
170854,227788333,5.47215,-1.35723,-1.87415,1,38.5893,1.43337,0.149539,-1,60.3144
170854,228231173,46.9008,-2.11296,-0.908614,1,29.9286,-1.99401,1.75889,-1,72.9724
170854,227862409,8.35662,-0.195102,2.27789,-1,31.3057,2.37532,-1.46823,1,62.2101
170854,228379009,24.9014,-1.68264,-1.43698,1,45.5253,-2.13321,1.74835,-1,69.0396
170854,228416193,51.8167,2.24404,-0.865725,-1,44.1713,2.23009,2.27792,1,95.6853
170854,228578625,47.817,1.91593,0.132962,1,36.0927,2.07278,3.12571,-1,83.1129
170854,228582169,18.6571,-0.557387,-2.93259,-1,28.0771,2.11211,0.0468702,1,92.9014
170854,227784711,11.8892,2.06313,2.71139,-1,27.0799,-0.990628,1.26341,1,82.2201
170854,228109455,63.3247,-1.06643,1.04021,-1,34.9328,-1.12093,-2.20107,1,93.9843
170854,228357415,36.4988,2.33345,1.70524,1,11.3417,-0.539972,-0.523217,-1,88.6312
170854,227975623,46.8135,-0.534503,2.18429,-1,38.2827,0.403751,-1.17103,1,93.7224
170854,228012527,73.3402,-0.992426,-3.092,-1,33.3465,-0.416839,-0.778983,1,95.0277
170854,228081295,9.1011,1.03624,-3.03099,1,47.9516,-1.62528,0.357624,-1,84.4117
170854,228556503,43.5517,-1.91193,-1.2769,1,42.7159,-2.2434,1.95432,-1,87.3656
170854,228632255,20.9575,1.1863,-0.992229,-1,25.3208,-1.18493,2.07741,1,82.4122
170854,228189179,77.3235,1.23008,-2.09779,1,24.3257,1.99745,0.267518,-1,87.2304
170854,227929872,17.3687,0.879477,1.61156,-1,20.7058,-2.01503,1.61791,1,76.1635
170854,228176294,39.9812,1.12533,-0.869198,1,37.382,-0.122341,2.33029,-1,92.8321
170854,227777131,10.8754,-1.59742,-2.21126,-1,30.1891,1.10519,1.76572,1,73.2164
170854,227703772,46.1123,0.950531,1.18322,1,41.2504,1.06902,-1.94122,-1,87.3772
170854,228063972,25.1999,0.35677,-1.65463,-1,36.7394,-2.01064,2.23909,1,106.383
170854,229273822,39.8711,2.03422,2.45256,1,37.9348,0.881371,-1.02189,-1,90.1495
170854,229225228,6.3921,-0.270762,1.23722,1,47.656,2.44814,-1.98961,-1,72.4312
170854,229163503,38.3532,-0.621308,1.93599,-1,46.9851,-1.54392,-1.06173,1,93.8975
170854,229339215,33.8336,-1.20469,3.00964,-1,29.2816,1.14502,-0.102227,1,111.625
170854,228761919,17.9387,0.993137,1.16014,-1,51.0713,-1.21451,-1.97825,1,101.315
170854,229030663,45.8281,0.593412,1.26709,-1,51.6001,0.186269,-1.1729,1,93.4843
170854,229111919,30.4634,-0.684183,-0.373057,1,46.3614,-2.365,1.20752,-1,88.7397
170854,229193583,21.6043,-0.778426,-0.947984,-1,26.3446,2.20277,2.15144,1,111.288
170854,229388079,30.6176,0.109101,1.36512,1,44.3379,-1.76716,-1.74815,-1,108.559
170854,229656695,32.4658,0.457246,-1.72726,-1,22.0493,-1.88305,1.47383,1,94.5076
170854,228727445,48.3981,-2.28528,1.15893,1,50.8977,-1.70073,-1.95243,-1,103.524
170854,229163581,29.2641,-1.68439,-2.16067,-1,29.467,0.592938,0.993023,1,101.1
170854,229231966,39.5933,1.70495,0.731766,1,35.5835,2.21265,-2.58462,-1,77.224
170854,229239086,33.083,-0.102044,-2.1433,-1,62.6762,0.932534,0.901151,1,103.436
170854,229499003,37.6129,-0.395183,-2.44924,-1,34.0694,0.935336,0.661041,1,88.0234
170854,228689266,16.882,-0.000163695,1.38999,1,30.4686,-2.44171,-1.94953,-1,83.4503
170854,229565578,22.1749,-0.312123,-0.457127,1,25.9566,-2.22195,2.5676,-1,71.5183
170854,228840876,46.0424,-0.219032,-2.34594,1,45.5496,0.310858,0.762051,-1,94.8117
171315,191226310,36.537,-0.895815,0.12191,1,39.813,-1.563,-2.78842,-1,80.0813
171315,191325134,45.2517,-1.29174,0.351091,-1,43.4749,-1.70429,-3.01069,1,90.077
171315,191972573,25.7464,0.334945,2.96882,-1,47.0524,2.22747,-0.193331,1,103.17
171315,191167281,26.5055,-0.223213,2.57952,1,50.3985,-0.763863,-0.434008,-1,75.6409
171315,191371069,35.3816,-0.76645,2.70602,1,56.6523,0.176987,-1.32971,-1,91.8676
171315,191803053,45.5025,-0.346358,-0.659151,1,40.6532,-0.10833,2.47594,-1,86.6286
171315,191103528,30.8141,0.274283,-2.58048,-1,44.5872,-1.1875,0.187685,1,93.8273
171315,191376419,34.8397,0.574369,0.10609,-1,31.7698,-1.0609,-3.01622,1,90.0451
171315,191460555,2.956,2.22423,2.86962,-1,15.3988,-2.32838,-1.89939,1,65.6821
171315,192025072,46.829,-0.778209,-1.28726,1,34.9597,0.400349,1.66554,-1,95.0789
171315,191302932,34.3783,2.08723,-2.66874,-1,38.4268,0.778071,0.325093,1,88.6678
171315,191522924,23.6512,-1.77913,0.0339167,1,16.5213,1.24707,-0.781034,-1,86.8309
171315,191829556,45.5558,0.251201,-2.93218,1,42.7959,-0.37996,0.436806,-1,92.1997
171315,190763087,38.2022,1.91828,0.363462,-1,50.8274,2.25339,-2.70733,1,89.3155
171315,191561415,31.2477,-1.92829,-0.00846964,-1,53.6484,-1.94531,-3.01378,1,81.7005
171315,192025607,43.8431,-0.757419,1.32113,1,40.4735,0.0418754,-2.01201,-1,90.7103
171315,190797946,45.4042,2.23512,-0.643691,-1,56.3166,2.33285,1.72655,1,93.8352
171315,191551913,45.6554,-2.43232,-2.63968,1,45.2934,-2.50012,0.394373,-1,90.869
171315,192650559,46.1893,-2.182,-1.9754,1,43.9116,-2.2783,1.12409,-1,90.1566
171315,193279602,29.965,1.13746,-0.130245,1,42.6015,1.93091,2.85755,-1,76.9598
171315,192256640,36.4248,0.296476,-2.88073,1,32.7986,-1.17321,0.323048,-1,88.6219
171315,192432019,44.2609,0.0271391,1.87753,-1,19.3236,-2.36804,-0.857384,1,105.031
171315,192606611,42.7252,2.30059,0.015948,1,38.1046,1.30202,2.93367,-1,90.5189
171315,192704443,48.2281,-1.26334,-2.60359,1,40.6638,-1.24482,0.253761,-1,87.6803
171315,193296203,46.5877,0.837439,1.91079,-1,43.3325,0.735834,-1.29833,1,89.9261
171315,192407221,44.4558,-1.41311,-2.18687,-1,45.932,-2.4094,0.116023,1,94.941
171315,192539149,32.4075,-0.34975,1.11639,1,44.9601,-1.64775,-2.51659,-1,91.1198
171315,192624893,46.3789,-0.183549,1.65875,1,49.2121,0.298716,-1.51108,-1,98.3311
171315,192529440,38.6002,-1.9205,0.494909,-1,41.4842,-0.85637,-2.30575,1,90.6191
171315,192994984,53.2139,-2.07008,0.572432,-1,29.153,-2.15251,-1.69798,1,71.4921
171315,192114965,42.0908,2.30959,1.24407,1,52.4571,2.0429,-1.6176,-1,93.9039
171315,192729573,14.3803,-0.0283844,-1.33045,1,62.1783,1.40975,1.66276,-1,75.8138
171315,192424739,30.1021,0.92991,0.940648,-1,32.5868,1.03449,-2.12394,1,62.679
171315,192124750,34.9202,-0.41303,-2.44616,1,30.9053,-2.22132,1.24814,-1,92.7212
171315,192201214,22.0877,0.156555,-0.199068,-1,47.4417,0.976234,3.00183,1,70.2295
171315,193176673,26.5005,0.233723,0.118382,-1,33.097,-1.20691,-2.83421,1,75.0659
171315,194111123,34.0074,-0.276033,-2.44249,-1,50.3363,1.3905,1.54547,1,107.955
171315,194274963,52.1854,-1.70017,2.96894,-1,41.3703,-2.20403,0.450832,1,91.5592
171315,194315689,43.3159,-2.19921,2.38228,1,34.4069,-1.46814,-0.618875,-1,82.2483
171315,193624107,47.3995,-0.81683,-2.21822,-1,43.2034,-0.151683,0.867517,1,95.5238
171315,194068614,105.045,2.48526,-1.96196,1,17.4194,1.13934,1.44824,-1,105.045
171315,193946399,50.9227,0.59231,0.541551,1,42.4301,0.0333817,-2.37929,-1,96.0755
171315,194021433,44.4622,-0.436069,1.33837,1,40.448,0.3441,-1.72806,-1,91.2949
171315,194238694,19.2395,1.12473,0.992505,1,31.9989,-0.996894,-1.73651,-1,79.6184
171315,194562925,66.7361,-0.605271,-1.23591,1,28.8936,-1.79782,0.811375,-1,93.3189
171315,194407288,2.57314,1.33209,-2.84098,1,37.3383,-2.42086,2.83148,-1,62.7868
171315,194281056,38.6384,0.664356,0.387052,-1,38.4874,1.7759,-2.59089,1,89.1242
171315,194093764,19.4809,-1.61729,-2.97021,-1,49.0831,0.453207,0.307533,1,97.9626
171315,194545925,44.8755,1.35533,-2.44811,-1,49.8923,1.128,0.44304,1,94.5107
171315,194137816,41.5878,1.49593,-2.96569,-1,46.8927,0.941172,0.296948,1,91.5852
171315,194711064,48.0223,0.876159,-0.64449,-1,41.2028,0.491797,2.69025,1,90.2051
171315,195923679,50.3192,0.353005,2.65047,1,28.9602,-0.932278,-0.459378,-1,92.6555
171315,195864116,42.0152,-1.16427,0.706375,-1,32.8337,0.18136,-2.6334,1,91.4462
171315,194790247,39.5543,0.474566,-0.198659,1,36.0914,-0.823075,2.55346,-1,90.8688
171315,195903151,57.4079,-1.19896,-0.310231,-1,28.5266,-2.06167,2.70547,1,88.4366
171315,195111758,47.2799,-0.746702,2.80961,-1,34.0455,-1.5604,-0.397014,1,86.9352
171315,195512793,34.2731,0.39998,-1.58865,-1,42.7565,1.40487,1.19235,1,85.3326
171315,195933121,42.1032,0.718546,2.01743,-1,34.5856,-0.590478,-1.36391,1,92.8109
171315,196043189,5.27406,1.4492,-0.142269,-1,42.6442,-1.59871,1.97853,1,70.6038
171315,195461173,8.48197,0.272813,-0.979589,-1,35.8333,-2.08949,2.51405,1,61.8517
171315,195141851,47.6772,0.264103,0.0979205,-1,29.6275,1.36893,-2.59606,1,85.316
171315,195048986,46.0321,-1.16098,2.55692,-1,43.9717,-0.865679,-0.708679,1,90.7918
171315,195805278,45.5355,-0.399484,-2.45651,-1,43.8191,-0.558516,0.777017,1,89.5267
171315,196927983,27.0277,0.682194,2.27103,-1,77.7623,-0.439588,-0.855424,1,106.492
171315,197042799,25.6578,-0.182451,-1.57118,1,37.2494,1.71697,1.67511,-1,91.8167
171315,197032967,43.3712,-0.15603,-2.32166,-1,45.0198,-0.417852,0.924929,1,89.0133
171315,197215275,37.3293,1.18448,-0.786951,-1,55.2529,2.59628,2.90007,1,111.77
171315,197095568,39.1199,-0.591961,-1.18745,-1,39.4397,-1.5683,1.94978,1,88.1068
171315,197366216,44.6946,-0.637921,-1.83141,1,48.3677,-0.836865,1.28623,-1,93.4436
171315,196923142,37.2883,1.00483,2.224,1,42.8235,2.07936,-0.927269,-1,91.7342
171315,197156390,59.1516,1.6026,-0.552441,-1,51.7844,1.29379,2.64085,1,111.977
171315,196705906,38.613,-0.604707,2.42409,1,37.2553,-1.78084,-0.943076,-1,88.9462
171315,196896138,43.004,-2.06701,-2.32321,1,43.22,-1.83722,0.889983,-1,86.7385
171315,196963000,54.2574,-0.529852,1.75016,1,22.3079,0.917945,-1.61213,-1,88.2901
171315,197155515,44.0584,-2.37552,0.89927,1,32.4952,-1.0687,-2.09389,-1,92.2424
171315,196497569,45.0562,-0.718323,-0.829715,-1,23.6788,-2.22505,1.53674,1,81.0822
171315,197060217,37.9401,2.25615,-2.58906,-1,45.6866,2.20195,0.632105,1,83.2319
171315,198209478,36.7201,2.01508,1.6449,1,39.7891,0.957319,-1.57433,-1,87.3406
171315,198366297,24.0088,0.557394,-1.9208,-1,62.5768,1.3106,1.06136,1,82.8545
171315,198380113,64.1544,-0.270708,-0.238361,1,30.2519,0.176172,2.90494,-1,90.3174
171315,197485985,20.494,0.513469,2.21889,1,41.1772,-0.457379,-0.652886,-1,64.6092
171315,197834553,26.9333,1.6428,1.64446,1,53.7143,0.441838,-1.78044,-1,89.5613
171315,197892481,35.0585,-0.307656,-1.1194,-1,25.1289,-1.486,1.9862,1,69.9592
171315,198527963,46.0274,0.546764,0.968571,-1,29.2325,-0.291633,-2.44208,1,79.2946
171315,198050328,43.1006,-2.00856,2.62275,1,43.0648,-1.40839,-0.645615,-1,89.9087
171315,198523095,41.892,0.585087,-0.56018,-1,41.4735,1.63834,2.56269,1,95.1909
171315,198603631,40.0154,-0.336036,-1.74154,-1,46.2089,-0.738002,1.72241,1,86.6522
171315,198265970,40.4839,0.904151,-2.43741,1,34.3884,-0.407993,0.673584,-1,91.2611
171315,198389106,40.5478,-0.0731502,-2.54966,1,24.4499,0.279018,0.398575,-1,63.662
171315,197471645,33.4312,-0.750302,-2.659,1,37.2884,0.798849,0.634765,-1,92.7228
171315,197946469,41.7323,0.0932865,-1.13165,1,32.318,1.18217,2.28375,-1,84.011
171315,197490890,47.3256,-0.930424,-2.25118,-1,46.9761,-1.09482,0.82195,1,94.5647
171315,198235311,40.3334,-0.443575,-2.68865,-1,24.0752,-1.88507,0.628974,1,79.0338
171315,197414332,36.7946,2.44745,3.05772,-1,31.1719,0.851396,0.199692,1,89.963
171315,197850956,25.2185,0.690062,-0.616323,1,52.5975,1.11115,3.02756,-1,72.2269
171315,197512376,44.0261,1.64013,0.933861,1,41.7257,1.10969,-2.26786,-1,88.716
171315,198108880,45.0941,-0.703978,1.96349,1,46.1071,-0.111765,-1.18533,-1,95.2223
171315,198152112,41.9518,-1.31809,0.547501,1,25.6298,-1.89912,-2.06982,-1,66.222
172208,159767278,45.6063,0.354562,-3.04026,-1,34.3224,-0.723413,0.0760978,1,90.8973
172208,160368520,37.9425,0.64876,0.113797,1,47.4197,1.27455,-2.72178,-1,88.0772
172208,160601416,45.2937,-0.874547,0.861384,-1,43.1742,-0.28711,-2.32034,1,92.2679
172208,160704124,22.4619,-0.471902,2.79439,1,30.6585,1.98133,-0.647273,-1,96.8561
172208,159790918,29.9512,1.8779,0.369782,1,48.8234,0.905082,-2.83733,-1,85.6712
172208,159852918,8.37934,-0.555617,-0.416095,1,31.3281,1.91757,2.98336,-1,60.3589
172208,160251816,16.3453,-1.29949,2.34997,-1,25.9122,0.814537,-0.646555,1,66.3092
172208,160671024,27.7982,2.37631,-2.9984,1,40.5308,2.04412,0.160179,-1,68.0579
172208,160770992,35.9163,2.45441,1.23677,1,35.9841,0.862905,-1.87215,-1,95.8846
172208,159754914,23.635,-0.328612,-1.96051,-1,25.4822,-2.46653,1.20085,1,79.898
172208,161240284,48.9813,0.582373,0.468056,1,42.5894,0.217908,-2.39556,-1,92.002
172208,160263941,78.6811,1.19075,-0.603358,-1,25.2884,1.61119,2.98181,1,89.0544
172208,160831925,110.423,-1.10262,-2.67163,1,36.1236,-2.06845,-1.45084,-1,96.237
172208,160959781,11.3236,0.727027,-2.8881,1,55.727,2.44435,0.0622441,-1,69.7635
172208,160998523,19.1348,-2.37982,1.31848,1,24.5956,0.330375,-1.89986,-1,89.6906
172208,161130979,44.9137,0.259299,-2.10071,-1,41.3572,-0.457559,1.45713,1,90.0497
172208,160532685,22.1202,1.90778,0.926131,-1,73.6337,1.09755,-2.13278,1,87.3677
172208,161186221,8.47138,1.40079,-2.37098,-1,81.7872,-1.17894,0.919818,1,102.782
172208,160050559,32.951,1.03717,1.76521,-1,30.0608,1.0214,-1.41834,1,62.9336
172208,159903220,22.4045,-0.924842,-0.103404,1,29.1806,1.58927,-2.99581,-1,96.943
172208,160024742,9.48344,0.655331,-0.00610641,-1,25.6402,-2.41048,2.65431,1,75.2238
172208,159903791,52.7297,0.0202012,0.900708,1,41.0224,-0.321679,-2.27705,-1,94.3656
172208,160389121,36.3603,0.902826,1.66829,-1,54.3616,1.63518,-1.25352,1,94.4441
172208,160533825,14.6801,-0.937218,-1.16648,1,47.101,1.58678,1.84847,-1,100.276
172208,160658913,9.49256,1.32235,1.97452,1,49.3709,-2.09601,0.614078,-1,118.839
